,Pan_ID,PLU,0
820,162.0,46000024575,1
821,162.0,46000024761,2
822,162.0,46000025411,1
823,162.0,46000028877,4
824,162.0,46000028906,1
825,162.0,46000028908,2
826,162.0,46000028911,1
827,162.0,46000028992,2
828,162.0,46000028993,2
829,162.0,46000028994,2
830,162.0,46000028995,5
831,162.0,46000028996,2
832,162.0,46000029060,1
833,162.0,46000029306,1
834,162.0,46000029434,2
835,162.0,46000029504,1
836,162.0,46000055729,4
837,162.0,46000055733,2
838,162.0,46000055736,6
839,162.0,46000055768,1
840,162.0,46000055793,9
841,162.0,46000055807,10
842,162.0,46000055812,1
843,162.0,46000055820,4
844,162.0,46000055832,1
845,162.0,46000055834,1
846,162.0,46000055848,3
847,162.0,46000055863,2
848,162.0,46000055892,10
849,162.0,46000055903,2
850,162.0,46000055911,4
851,162.0,46000055914,3
852,162.0,46000055923,1
853,162.0,46000055930,15
854,162.0,46000055943,2
855,162.0,46000056506,10
856,162.0,46000059365,4
857,162.0,46000059425,5
858,162.0,46000059666,8
859,162.0,46000059671,6
860,162.0,46000060011,3
861,162.0,46000060414,1
862,162.0,46000060630,10
863,162.0,46000060727,6
864,162.0,46000062848,1
865,162.0,46000063050,2
866,162.0,46000063819,2
867,162.0,46000064603,1
868,162.0,46000064891,1
869,162.0,46000064903,8
870,162.0,46000064940,2
871,162.0,46000065008,1
872,162.0,46000065097,1
873,162.0,48000004791,1
874,162.0,48000006773,2
875,162.0,48000037963,2
876,163.0,00449791900,5
877,163.0,28452000000,4
878,163.0,46000005678,1
879,163.0,46000007289,1
880,163.0,46000007476,1
881,163.0,46000008373,1
882,163.0,46000010510,5
883,163.0,46000010550,1
884,163.0,46000012679,5
885,163.0,46000018073,4
886,163.0,46000018074,2
887,163.0,46000018075,6
888,163.0,46000022022,1
889,163.0,46000024076,1
890,163.0,46000024575,1
891,163.0,46000026987,1
892,163.0,46000028877,1
893,163.0,46000028908,1
894,163.0,46000029060,2
895,163.0,46000029306,1
896,163.0,46000029309,2
897,163.0,46000055733,1
898,163.0,46000055892,1
899,163.0,46000055930,1
900,163.0,46000055943,1
901,163.0,46000056506,2
902,163.0,46000059365,1
903,163.0,46000059671,1
904,163.0,46000059993,1
905,163.0,46000060270,2
906,163.0,46000060630,2
907,163.0,46000064022,1
908,163.0,46000064783,1
909,163.0,46000064891,4
910,163.0,46000064940,4
911,163.0,48000006773,2
912,164.0,23527800000,16
913,164.0,27489000000,19
914,164.0,27848700000,19
915,164.0,27994400000,1
916,164.0,28452000000,1
917,164.0,46000003438,11
918,164.0,46000004373,1
919,164.0,46000004909,1
920,164.0,46000005582,1
921,164.0,46000005678,2
922,164.0,46000006607,1
923,164.0,46000007289,2
924,164.0,46000007582,49
925,164.0,46000007600,1
926,164.0,46000007609,5
927,164.0,46000008060,2
928,164.0,46000008373,2
929,164.0,46000010140,1
930,164.0,46000010703,18
931,164.0,46000015079,4
932,164.0,46000016509,2
933,164.0,46000016511,1
934,164.0,46000016512,1
935,164.0,46000017196,8
936,164.0,46000018073,1
937,164.0,46000018075,3
938,164.0,46000018498,1
939,164.0,46000018499,1
940,164.0,46000019851,22
941,164.0,46000020768,15
942,164.0,46000022419,15
943,164.0,46000024076,2
944,164.0,46000025411,26
945,164.0,46000028877,1
946,164.0,46000028908,1
947,164.0,46000028992,1
948,164.0,46000028993,1
949,164.0,46000028994,1
950,164.0,46000028996,1
951,164.0,46000029299,1
952,164.0,46000029305,2
953,164.0,46000029434,2
954,164.0,46000029438,16
955,164.0,46000055714,1
956,164.0,46000055733,1
957,164.0,46000055793,1
958,164.0,46000055812,1
959,164.0,46000055820,1
960,164.0,46000055832,1
961,164.0,46000055842,2
962,164.0,46000055848,1
963,164.0,46000055863,30
964,164.0,46000055892,2
965,164.0,46000055923,2
966,164.0,46000057474,1
967,164.0,46000058382,40
968,164.0,46000059701,17
969,164.0,46000060270,2
970,164.0,46000060414,37
971,164.0,46000060601,14
972,164.0,46000063050,4
973,164.0,46000064022,16
974,164.0,46000064401,2
975,164.0,46000064443,2
976,164.0,46000064571,1
977,164.0,46000064572,1
978,164.0,46000064603,1
979,164.0,46000064878,1
980,164.0,46000064881,1
981,164.0,46000064884,10
982,164.0,46000064940,3
983,164.0,48000004789,17
984,164.0,48000004791,5
985,165.0,23527800000,2
986,165.0,27110600000,1
987,165.0,27848700000,1
988,165.0,46000003438,1
989,165.0,46000007582,1
990,165.0,46000012679,1
991,165.0,46000015079,1
992,165.0,46000017196,2
993,165.0,46000018073,1
994,165.0,46000018075,1
995,165.0,46000020768,1
996,165.0,46000022419,1
997,165.0,46000025411,3
998,165.0,46000029306,2
999,165.0,46000029309,2
1000,165.0,46000055714,2
1001,165.0,46000055923,1
1002,165.0,46000059701,4
1003,165.0,46000060270,2
1004,165.0,46000060414,1
1005,165.0,46000063050,3
1006,165.0,46000063709,1
1007,165.0,46000064022,1
1008,165.0,46000064571,2
1009,165.0,46000064884,1
1010,166.0,00449791900,3
1011,166.0,22593200000,1
1012,166.0,27489000000,2
1013,166.0,28452000000,1
1014,166.0,46000003326,1
1015,166.0,46000005678,14
1016,166.0,46000006607,5
1017,166.0,46000006973,1
1018,166.0,46000007289,3
1019,166.0,46000007582,7
1020,166.0,46000008060,12
1021,166.0,46000008373,3
1022,166.0,46000010140,13
1023,166.0,46000010510,1
1024,166.0,46000010550,1
1025,166.0,46000012679,3
1026,166.0,46000017196,3
1027,166.0,46000018073,4
1028,166.0,46000018075,3
1029,166.0,46000018118,4
1030,166.0,46000019137,3
1031,166.0,46000019851,8
1032,166.0,46000020370,9
1033,166.0,46000020768,4
1034,166.0,46000022022,3
1035,166.0,46000022419,1
1036,166.0,46000024571,3
1037,166.0,46000024761,1
1038,166.0,46000025411,3
1039,166.0,46000026991,1
1040,166.0,46000028877,11
1041,166.0,46000028908,19
1042,166.0,46000028911,6
1043,166.0,46000028992,2
1044,166.0,46000028993,3
1045,166.0,46000028994,1
1046,166.0,46000028995,1
1047,166.0,46000029060,15
1048,166.0,46000029299,1
1049,166.0,46000029305,2
1050,166.0,46000029306,4
1051,166.0,46000029309,9
1052,166.0,46000029504,2
1053,166.0,46000055714,1
1054,166.0,46000055736,1
1055,166.0,46000055793,3
1056,166.0,46000055807,1
1057,166.0,46000055812,1
1058,166.0,46000055820,1
1059,166.0,46000055842,1
1060,166.0,46000055848,1
1061,166.0,46000055863,3
1062,166.0,46000055892,1
1063,166.0,46000055911,2
1064,166.0,46000055923,1
1065,166.0,46000055930,2
1066,166.0,46000055943,3
1067,166.0,46000056506,5
1068,166.0,46000057474,8
1069,166.0,46000058382,4
1070,166.0,46000059365,1
1071,166.0,46000059425,1
1072,166.0,46000059666,2
1073,166.0,46000059671,2
1074,166.0,46000059701,1
1075,166.0,46000059993,1
1076,166.0,46000060011,1
1077,166.0,46000060270,4
1078,166.0,46000060414,7
1079,166.0,46000060630,1
1080,166.0,46000060727,1
1081,166.0,46000062848,1
1082,166.0,46000063050,1
1083,166.0,46000063709,2
1084,166.0,46000064022,2
1085,166.0,46000064443,1
1086,166.0,46000064571,1
1087,166.0,46000064572,1
1088,166.0,46000064878,1
1089,166.0,46000064891,2
1090,166.0,46000064940,6
1091,166.0,48000004789,3
1092,166.0,48000037963,1
1093,167.0,00449791900,4
1094,167.0,46000004373,2
1095,167.0,46000005678,14
1096,167.0,46000007289,1
1097,167.0,46000007355,1
1098,167.0,46000007582,6
1099,167.0,46000008060,2
1100,167.0,46000008373,9
1101,167.0,46000010140,5
1102,167.0,46000010510,1
1103,167.0,46000012679,36
1104,167.0,46000014728,2
1105,167.0,46000015079,1
1106,167.0,46000016509,1
1107,167.0,46000016511,1
1108,167.0,46000018073,4
1109,167.0,46000018075,5
1110,167.0,46000018118,2
1111,167.0,46000018498,1
1112,167.0,46000018499,1
1113,167.0,46000019137,2
1114,167.0,46000020370,11
1115,167.0,46000020411,2
1116,167.0,46000020768,1
1117,167.0,46000022022,15
1118,167.0,46000025411,2
1119,167.0,46000026991,3
1120,167.0,46000028877,7
1121,167.0,46000028907,1
1122,167.0,46000028908,4
1123,167.0,46000028911,5
1124,167.0,46000029060,13
1125,167.0,46000029300,1
1126,167.0,46000029306,6
1127,167.0,46000029309,18
1128,167.0,46000029504,1
1129,167.0,46000055733,1
1130,167.0,46000055832,1
1131,167.0,46000055834,1
1132,167.0,46000055842,1
1133,167.0,46000055923,1
1134,167.0,46000057474,17
1135,167.0,46000059365,1
1136,167.0,46000059701,1
1137,167.0,46000060270,8
1138,167.0,46000060414,8
1139,167.0,46000060727,1
1140,167.0,46000063050,2
1141,167.0,46000063709,3
1142,167.0,46000064443,2
1143,167.0,46000064572,2
1144,167.0,46000064603,1
1145,167.0,46000064878,1
1146,167.0,46000064891,39
1147,167.0,46000065008,1
1148,168.0,46000003990,2
1149,168.0,46000004373,14
1150,168.0,46000004909,5
1151,168.0,46000004910,7
1152,168.0,46000005582,7
1153,168.0,46000005678,4
1154,168.0,46000007582,2
1155,168.0,46000012679,2
1156,168.0,46000013789,3
1157,168.0,46000016509,32
1158,168.0,46000016511,23
1159,168.0,46000016512,23
1160,168.0,46000018073,1
1161,168.0,46000018075,2
1162,168.0,46000018498,21
1163,168.0,46000018499,20
1164,168.0,46000019851,1
1165,168.0,46000020768,1
1166,168.0,46000022022,1
1167,168.0,46000025411,1
1168,168.0,46000028877,1
1169,168.0,46000028908,1
1170,168.0,46000029309,4
1171,168.0,46000057474,1
1172,168.0,46000059701,1
1173,168.0,46000064443,29
1174,168.0,46000064878,1
1175,168.0,46000064891,4
1176,169.0,46000004373,1
1177,169.0,46000016509,2
1178,169.0,46000016511,1
1179,169.0,46000016512,2
1180,169.0,46000018499,2
1181,169.0,46000028908,1
1182,169.0,46000060270,2
1183,169.0,46000064443,4
1184,170.0,28452000000,1
1185,170.0,46000010703,1
1186,170.0,46000018075,1
1187,170.0,46000024761,2
1188,170.0,46000029438,1
1189,170.0,46000055714,14
1190,170.0,46000055812,1
1191,170.0,46000055820,2
1192,170.0,46000055842,11
1193,170.0,46000055863,1
1194,170.0,46000055892,1
1195,170.0,46000055911,1
1196,170.0,46000055914,1
1197,170.0,46000055923,17
1198,170.0,46000063050,9
1199,170.0,46000064401,1
1200,171.0,23527800000,1
1201,171.0,46000007582,1
1202,171.0,46000012679,1
1203,171.0,46000018498,1
1204,171.0,46000018499,1
1205,171.0,46000028995,1
1206,171.0,46000055714,9
1207,171.0,46000055733,2
1208,171.0,46000055768,1
1209,171.0,46000055812,1
1210,171.0,46000055832,1
1211,171.0,46000055842,5
1212,171.0,46000055863,4
1213,171.0,46000055911,1
1214,171.0,46000055923,13
1215,171.0,46000060601,1
1216,171.0,46000063050,17
1217,171.0,46000064878,1
1218,171.0,46000064891,2
1219,172.0,22832300000,2
1220,172.0,26488200000,2
1221,172.0,26490600000,2
1222,172.0,26661900000,1
1223,172.0,28452000000,1
1224,172.0,46000003326,1
1225,172.0,46000005582,4
1226,172.0,46000005678,1
1227,172.0,46000006106,41
1228,172.0,46000007160,1
1229,172.0,46000007161,1
1230,172.0,46000007289,8
1231,172.0,46000007337,1
1232,172.0,46000007356,1
1233,172.0,46000007475,1
1234,172.0,46000008487,4
1235,172.0,46000008982,1
1236,172.0,46000008992,2
1237,172.0,46000011087,1
1238,172.0,46000012696,1
1239,172.0,46000013171,1
1240,172.0,46000015070,4
1241,172.0,46000016104,1
1242,172.0,46000016508,4
1243,172.0,46000016509,3
1244,172.0,46000016511,3
1245,172.0,46000016512,4
1246,172.0,46000018496,3
1247,172.0,46000018498,3
1248,172.0,46000018499,6
1249,172.0,46000018500,2
1250,172.0,46000020411,1
1251,172.0,46000021721,1
1252,172.0,46000021881,19
1253,172.0,46000025413,1
1254,172.0,46000025805,1
1255,172.0,46000028908,1
1256,172.0,46000028909,3
1257,172.0,46000028992,2
1258,172.0,46000028993,1
1259,172.0,46000028995,2
1260,172.0,46000029301,1
1261,172.0,46000029500,6
1262,172.0,46000029505,1
1263,172.0,46000050492,1
1264,172.0,46000055341,1
1265,172.0,46000055715,1
1266,172.0,46000055736,3
1267,172.0,46000055751,3
1268,172.0,46000055765,1
1269,172.0,46000055770,3
1270,172.0,46000055777,1
1271,172.0,46000055794,1
1272,172.0,46000055832,3
1273,172.0,46000055863,3
1274,172.0,46000055881,3
1275,172.0,46000055893,2
1276,172.0,46000055911,11
1277,172.0,46000055932,1
1278,172.0,46000055943,1
1279,172.0,46000057221,1
1280,172.0,46000057474,2
1281,172.0,46000058382,23
1282,172.0,46000058486,1
1283,172.0,46000058735,2
1284,172.0,46000059365,1
1285,172.0,46000059425,1
1286,172.0,46000059670,1
1287,172.0,46000059680,1
1288,172.0,46000059700,16
1289,172.0,46000059704,17
1290,172.0,46000060270,1
1291,172.0,46000060410,1
1292,172.0,46000060414,5
1293,172.0,46000060502,1
1294,172.0,46000060636,1
1295,172.0,46000063711,4
1296,172.0,46000064385,9
1297,172.0,46000064581,1
1298,172.0,46000064603,2
1299,172.0,46000064784,1
1300,172.0,46000064879,1
1301,172.0,46000064881,23
1302,172.0,46000064890,4
1303,172.0,46000064891,2
1304,172.0,46000064940,12
1305,172.0,46000064980,1
1306,172.0,95501,7
1307,173.0,22785600000,7
1308,173.0,26488200000,22
1309,173.0,27254600000,1
1310,173.0,46000005678,1
1311,173.0,46000006106,38
1312,173.0,46000007289,1
1313,173.0,46000007336,4
1314,173.0,46000007337,1
1315,173.0,46000007356,2
1316,173.0,46000007360,3
1317,173.0,46000008373,3
1318,173.0,46000008519,1
1319,173.0,46000008992,28
1320,173.0,46000008996,6
1321,173.0,46000010140,1
1322,173.0,46000011094,40
1323,173.0,46000011487,20
1324,173.0,46000012679,6
1325,173.0,46000015070,209
1326,173.0,46000016104,1
1327,173.0,46000018496,1
1328,173.0,46000018643,1
1329,173.0,46000019140,3
1330,173.0,46000020371,1
1331,173.0,46000020405,15
1332,173.0,46000020407,13
1333,173.0,46000020411,2
1334,173.0,46000021721,1
1335,173.0,46000021881,8
1336,173.0,46000022020,58
1337,173.0,46000022022,3
1338,173.0,46000023220,11
1339,173.0,46000023228,9
1340,173.0,46000024415,69
1341,173.0,46000024561,1
1342,173.0,46000024583,2
1343,173.0,46000024654,33
1344,173.0,46000024762,5
1345,173.0,46000024999,1
1346,173.0,46000025413,19
1347,173.0,46000025805,47
1348,173.0,46000025814,1
1349,173.0,46000026167,4
1350,173.0,46000028877,3
1351,173.0,46000028908,62
1352,173.0,46000028909,58
1353,173.0,46000028962,39
1354,173.0,46000028992,2
1355,173.0,46000029300,48
1356,173.0,46000029301,1
1357,173.0,46000029303,1
1358,173.0,46000029304,1
1359,173.0,46000029305,58
1360,173.0,46000029306,59
1361,173.0,46000029309,3
1362,173.0,46000029439,1
1363,173.0,46000029497,1
1364,173.0,46000029500,74
1365,173.0,46000029505,60
1366,173.0,46000029506,15
1367,173.0,46000050195,3
1368,173.0,46000050492,18
1369,173.0,46000055714,1
1370,173.0,46000055736,1
1371,173.0,46000055751,1
1372,173.0,46000055863,2
1373,173.0,46000055911,2
1374,173.0,46000055913,1
1375,173.0,46000055932,1
1376,173.0,46000055933,1
1377,173.0,46000057221,92
1378,173.0,46000057439,27
1379,173.0,46000057474,125
1380,173.0,46000058382,3
1381,173.0,46000058486,1
1382,173.0,46000059679,36
1383,173.0,46000059680,14
1384,173.0,46000059700,11
1385,173.0,46000059704,7
1386,173.0,46000060011,32
1387,173.0,46000060270,1
1388,173.0,46000060410,18
1389,173.0,46000060414,175
1390,173.0,46000060636,1
1391,173.0,46000060723,1
1392,173.0,46000062679,1
1393,173.0,46000062848,2
1394,173.0,46000063709,5
1395,173.0,46000063711,37
1396,173.0,46000063814,4
1397,173.0,46000063826,11
1398,173.0,46000064385,2
1399,173.0,46000064571,4
1400,173.0,46000064602,6
1401,173.0,46000064603,2
1402,173.0,46000064782,1
1403,173.0,46000064879,5
1404,173.0,46000064881,3
1405,173.0,46000064890,91
1406,173.0,46000064891,35
1407,173.0,46000064940,24
1408,173.0,95503,1
1409,174.0,22832300000,9
1410,174.0,26490600000,2
1411,174.0,27089400000,3
1412,174.0,27254600000,15
1413,174.0,27848700000,8
1414,174.0,28452000000,27
1415,174.0,46000000782,13
1416,174.0,46000003326,11
1417,174.0,46000003328,10
1418,174.0,46000004680,1
1419,174.0,46000005582,1
1420,174.0,46000007114,1
1421,174.0,46000007116,1
1422,174.0,46000007160,4
1423,174.0,46000007161,15
1424,174.0,46000007288,1
1425,174.0,46000007289,1
1426,174.0,46000007334,6
1427,174.0,46000007336,2
1428,174.0,46000007337,14
1429,174.0,46000007338,10
1430,174.0,46000007360,23
1431,174.0,46000007475,15
1432,174.0,46000008487,15
1433,174.0,46000008985,1
1434,174.0,46000011087,18
1435,174.0,46000011094,1
1436,174.0,46000011889,8
1437,174.0,46000012696,5
1438,174.0,46000013171,11
1439,174.0,46000014320,3
1440,174.0,46000015070,6
1441,174.0,46000016104,3
1442,174.0,46000016508,1
1443,174.0,46000016509,1
1444,174.0,46000016511,1
1445,174.0,46000016512,1
1446,174.0,46000018498,1
1447,174.0,46000018499,1
1448,174.0,46000018500,1
1449,174.0,46000020373,1
1450,174.0,46000021721,12
1451,174.0,46000022020,2
1452,174.0,46000025411,1
1453,174.0,46000025805,4
1454,174.0,46000027328,2
1455,174.0,46000028876,2
1456,174.0,46000028906,13
1457,174.0,46000028908,1
1458,174.0,46000028909,2
1459,174.0,46000028992,11
1460,174.0,46000028993,17
1461,174.0,46000028994,4
1462,174.0,46000028995,15
1463,174.0,46000028996,10
1464,174.0,46000029435,1
1465,174.0,46000029438,5
1466,174.0,46000029500,1
1467,174.0,46000029845,16
1468,174.0,46000029846,1
1469,174.0,46000055340,1
1470,174.0,46000055341,4
1471,174.0,46000055714,13
1472,174.0,46000055715,2
1473,174.0,46000055736,14
1474,174.0,46000055738,3
1475,174.0,46000055751,22
1476,174.0,46000055770,5
1477,174.0,46000055772,11
1478,174.0,46000055775,3
1479,174.0,46000055777,1
1480,174.0,46000055794,2
1481,174.0,46000055825,2
1482,174.0,46000055832,24
1483,174.0,46000055863,44
1484,174.0,46000055881,12
1485,174.0,46000055893,2
1486,174.0,46000055911,4
1487,174.0,46000055923,5
1488,174.0,46000055932,16
1489,174.0,46000055933,6
1490,174.0,46000055943,6
1491,174.0,46000057221,2
1492,174.0,46000057669,1
1493,174.0,46000058346,1
1494,174.0,46000058366,2
1495,174.0,46000058382,2
1496,174.0,46000058486,1
1497,174.0,46000058735,16
1498,174.0,46000059365,5
1499,174.0,46000059425,2
1500,174.0,46000059670,7
1501,174.0,46000059679,1
1502,174.0,46000060414,2
1503,174.0,46000060636,17
1504,174.0,46000063709,1
1505,174.0,46000063907,20
1506,174.0,46000064462,1
1507,174.0,46000064576,1
1508,174.0,46000064581,1
1509,174.0,46000064603,14
1510,174.0,46000064782,1
1511,174.0,46000064783,1
1512,174.0,46000064785,6
1513,174.0,46000064890,4
1514,174.0,46000064940,2
1515,174.0,48000037962,2
1516,175.0,22832300000,1
1517,175.0,24249500000,2
1518,175.0,26485200000,1
1519,175.0,27089400000,7
1520,175.0,27254600000,6
1521,175.0,27848700000,1
1522,175.0,28452000000,26
1523,175.0,46000000782,5
1524,175.0,46000003326,5
1525,175.0,46000003328,2
1526,175.0,46000007116,14
1527,175.0,46000007160,4
1528,175.0,46000007161,4
1529,175.0,46000007288,1
1530,175.0,46000007334,8
1531,175.0,46000007335,6
1532,175.0,46000007336,1
1533,175.0,46000007337,12
1534,175.0,46000007338,6
1535,175.0,46000007356,1
1536,175.0,46000007360,8
1537,175.0,46000007475,2
1538,175.0,46000008487,24
1539,175.0,46000008985,4
1540,175.0,46000011087,5
1541,175.0,46000011094,1
1542,175.0,46000011889,2
1543,175.0,46000012679,1
1544,175.0,46000012696,10
1545,175.0,46000013171,6
1546,175.0,46000014320,1
1547,175.0,46000015070,13
1548,175.0,46000016104,19
1549,175.0,46000021721,5
1550,175.0,46000021989,2
1551,175.0,46000022022,1
1552,175.0,46000024415,1
1553,175.0,46000024762,1
1554,175.0,46000025805,1
1555,175.0,46000027328,7
1556,175.0,46000028906,6
1557,175.0,46000028908,4
1558,175.0,46000028909,3
1559,175.0,46000028962,1
1560,175.0,46000028979,3
1561,175.0,46000028992,5
1562,175.0,46000028993,6
1563,175.0,46000028994,7
1564,175.0,46000028995,11
1565,175.0,46000028996,11
1566,175.0,46000029300,4
1567,175.0,46000029305,3
1568,175.0,46000029438,1
1569,175.0,46000029498,1
1570,175.0,46000029500,1
1571,175.0,46000029845,3
1572,175.0,46000029846,1
1573,175.0,46000055341,4
1574,175.0,46000055714,9
1575,175.0,46000055736,11
1576,175.0,46000055738,1
1577,175.0,46000055751,8
1578,175.0,46000055765,32
1579,175.0,46000055770,15
1580,175.0,46000055772,8
1581,175.0,46000055775,22
1582,175.0,46000055777,20
1583,175.0,46000055794,24
1584,175.0,46000055820,21
1585,175.0,46000055825,8
1586,175.0,46000055832,10
1587,175.0,46000055863,11
1588,175.0,46000055881,18
1589,175.0,46000055893,16
1590,175.0,46000055911,15
1591,175.0,46000055913,9
1592,175.0,46000055917,1
1593,175.0,46000055923,9
1594,175.0,46000055932,4
1595,175.0,46000055943,10
1596,175.0,46000057221,3
1597,175.0,46000057474,6
1598,175.0,46000057669,1
1599,175.0,46000058346,1
1600,175.0,46000058382,1
1601,175.0,46000058486,3
1602,175.0,46000058734,1
1603,175.0,46000058735,6
1604,175.0,46000059365,3
1605,175.0,46000059425,4
1606,175.0,46000059670,5
1607,175.0,46000059671,1
1608,175.0,46000059679,1
1609,175.0,46000059680,1
